mouse_110_WT_C	mouse_110_WT_NC	mouse_148_WT_C	mouse_148_WT_NC	mouse_158_WT_C	mouse_158_WT_NC	mouse_183_KOMIR150_C	mouse_183_KOMIR150_NC	mouse_198_KOMIR150_C	mouse_198_KOMIR150_NC	mouse_206_KOMIR150_C	mouse_206_KOMIR150_NC	mouse_2670_KOTet3_C	mouse_2670_KOTet3_NC	mouse_7530_KOTet3_C	mouse_7530_KOTet3_NC	mouse_7531_KOTet3_C	mouse_7532_WT_NC	mouse_H510_WT_C	mouse_H510_WT_NC	mouse_H514_WT_C	mouse_H514_WT_NC
ENSMUSG00000114797.2	30.6931	38.1704	35.3816	30.3975	25.7418	29.5518	32.6328	23.2824	33.4127	28.9487	28.3309	21.9649	31.1833	34.2714	38.3491	30.0256	38.4109	34.9981	29.4968	29.6439	29.0404	33.9712
ENSMUSG00000063895.8	0	0	0	0.41448	0	0	0	0	0	0.364282	0	0	0	0	0.346078	0.352691	0	0	0	0	0.460353	0.369952
ENSMUSG00000044461.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000068245.15	53.9451	48.7455	113.743	49.1483	115.061	82.9551	77.531	30.3432	70.9155	56.7375	74.9342	63.8532	59.4198	36.9646	111.223	108.102	37.3495	45.6317	39.2237	41.331	100.923	81.9775
ENSMUSG00000091649.4	97.2386	85.8584	135.32	74.0815	195.755	150.102	113.328	54.7095	134.168	128.339	130.725	94.5816	123.36	95.1648	142	156.481	59.9679	64.6226	82.0886	83.709	147.216	142.214
ENSMUSG00000044703.6	22.845	25.7182	32.3445	26.4841	44.0419	59.63	26.6114	12.4144	23.5345	37.3706	31.238	18.3644	16.103	25.2787	29.4119	48.7918	10.8335	27.6825	16.135	22.2658	34.1139	52.5047
ENSMUSG00000053868.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047844.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000021977.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000021974.16	0.230714	0	0	0.220386	0	0.221901	0	0	0	0	0.383364	0.576728	0	0.90776	0.400269	0	0.396608	0.903607	0	0.192616	0.23639	0
ENSMUSG00000021973.10	57.1854	69.7745	75.2955	74.4944	63.4747	75.0433	65.6573	75.0055	57.206	75.6243	61.1607	71.9399	53.882	78.0803	69.2252	71.589	54.4884	67.0658	65.3781	82.837	62.7128	70.3651
ENSMUSG00000021952.17	8.64208	12.5532	10.8022	13.2557	8.34051	13.8311	9.27186	12.2032	8.41451	9.77569	12.0254	10.0218	9.69066	18.1616	9.61711	12.0847	9.4609	13.106	10.1629	14.7142	12.2359	13.4918
ENSMUSG00000021951.8	34.5349	32.6146	35.3895	22.0675	28.7203	25.7035	35.0908	36.8297	33.3138	24.1176	28.7954	25.9231	29.834	27.7665	33.0503	15.8219	34.8497	26.1906	31.5427	19.4217	30.717	28.2186
ENSMUSG00000040040.17	1.35151	2.1468	1.34028	1.54944	3.23855	1.81983	4.13087	1.07689	3.10967	2.02726	3.14451	0.675717	0.819759	2.22628	3.04858	1.1542	8.70521	1.69059	5.08553	3.20321	2.49276	0.506649
ENSMUSG00000021947.12	26.477	19.754	19.4875	20.2601	20.2636	24.4155	32.9727	25.0382	19.8677	23.0915	25.4554	8.82807	21.4542	14.1032	29.1259	26.1842	19.2308	36.845	30.5838	23.1804	23.5266	18.2363
ENSMUSG00000040055.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089840.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000048582.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000058290.5	5.27067	1.40541	5.16144	1.63857	5.359	1.53021	5.45883	1.2968	8.70181	1.42868	3.05381	0.919112	7.33522	1.0079	5.10197	1.77153	8.39692	2.07967	9.12194	3.47511	5.27374	1.7214
ENSMUSG00000040123.18	21.0994	25.9673	26.2602	30.7852	26.4842	27.5045	29.1108	26.5566	24.6544	25.1775	22.7704	26.2745	19.8656	25.0179	14.8674	30.8628	16.3511	24.6097	17.4112	35.4145	20.8123	25.7167
ENSMUSG00000021938.13	12.4808	22.9135	24.3759	30.5401	28.9589	17.8345	32.9837	22.7572	36.2022	18.6141	19.5424	30.4748	25.6469	19.9988	34.2358	17.623	18.0368	21.8138	18.6735	39.7061	31.5388	19.5936
ENSMUSG00000041199.4	11.322	10.9512	6.14235	16.003	11.8182	13.9007	8.87929	16.5227	11.4599	10.3729	4.96203	12.4317	8.6103	13.9578	9.88262	9.68331	11.089	12.4522	6.56688	8.32853	11.1014	7.93344
ENSMUSG00000079184.11	8.25679	18.5938	12.7069	14.6894	12.282	14.7896	11.0704	26.469	14.9752	20.6438	14.6691	11.3882	11.8738	17.5903	11.6101	14.3473	12.2373	13.9924	7.51192	12.8437	12.2535	15.4779
ENSMUSG00000000365.10	0	0.137079	0.128335	0.787155	1.20002	0.149285	0.390733	0.206273	0	0	0	0.388437	0	0.127831	0	0	0	0.368093	0	0	0	0
ENSMUSG00000022018.8	7.2035	0.910694	2.56316	0	4.96399	0	1.95933	2.74219	0.850158	1.72344	5.14594	7.72361	10.1898	0	16.1093	1.76655	12.4021	5.53295	7.27159	7.80212	10.5592	1.93885
ENSMUSG00000015437.6	0	0	0	0	0	0	1.1707	0	0	0	0	0	0	0	1.07034	4.74688	0	1.65386	0	2.58332	0	8.68254
ENSMUSG00000079186.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000015441.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000015443.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000040284.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022156.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000040314.3	4.64105	0	0.770176	0	1.4912	0	3.53276	0	0	0	0	0	3.53286	0	5.64891	0	1.59777	0.831457	4.09693	0	0	0
ENSMUSG00000022157.9	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65118	0	17.2583	0	3.09613	0	0	0	2.17066
ENSMUSG00000061068.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022226.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000071361.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000068289.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022223.10	0.716652	1.26695	0	0.685798	2.46787	1.75453	0.686336	0.953554	0.747846	1.81553	4.92516	0	0.544829	3.55912	0.630737	7.49944	0.623548	3.73114	0.631852	8.76443	0.734933	2.61217
ENSMUSG00000047153.5	61.8584	62.4544	50.3761	57.9167	56.6366	61.477	60.6413	60.9933	51.418	58.4607	44.8763	54.0574	41.6159	55.2457	31.3723	50.8424	38.469	45.5121	40.8901	47.7205	41.9632	52.1018
ENSMUSG00000023411.13	0	0	0	0	0	0	0	0.290963	0	0	0	0	0	0	0	0	0	0	0.146559	0	0	0
ENSMUSG00000022221.15	18.0894	51.3914	34.6317	69.7089	22.0619	57.3017	25.3855	19.2757	41.4106	54.1225	29.5804	19.6819	47.2423	34.728	41.3368	25.2984	52.6633	37.221	75.145	55.9477	49.9092	55.1936
ENSMUSG00000046908.6	88.5289	64.7234	77.0178	73.7252	86.2442	60.2641	79.8727	57.6059	111.24	69.6906	79.4993	70.0813	115.183	60.0445	81.3209	70.3361	119.981	75.2228	98.7844	71.5778	69.8764	52.6578
ENSMUSG00000095785.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000040432.6	0.61475	0	1.01821	0	0	0	0.583987	0	2.02557	1.02683	0	0	0	1.01653	2.13571	0.526203	1.58635	0	1.08337	0	1.89095	0
ENSMUSG00000019297.10	23.7597	18.5903	22.963	17.3429	22.9078	21.3325	24.6504	19.3447	24.8579	17.553	17.1324	15.1284	21.5771	19.9281	27.4153	18.7539	26.3942	17.621	27.5884	20.3961	23.1957	20.1603
ENSMUSG00000002332.17	96.1513	65.9581	76.1575	73.12	95.1935	67.4366	82.2551	75.4511	101.328	68.8226	84.4719	59.738	125.22	95.7717	128.629	84.3368	139.207	77.4704	118.917	95.1244	102.257	65.6308
ENSMUSG00000040472.16	35.6356	39.1171	41.2938	38.7822	35.2895	42.3395	43.3033	35.3181	42.3636	28.2335	49.0933	15.4172	29.9431	23.594	32.07	38.0092	35.5854	34.5676	48.5537	39.5254	30.3672	36.1932
ENSMUSG00000024912.7	0	0	0	0	0.370241	0	0	0	0	0	0	0	2.7907	0	0.803456	1.97855	0.397935	0.413784	0	0	0	0.434266
ENSMUSG00000022218.17	7.38567	1.62963	5.08747	2.6464	5.40941	2.66487	3.50249	1.63497	6.82956	4.10411	5.62653	0.769326	16.8856	2.78921	16.2879	2.103	16.4019	3.3	16.2407	8.36113	13.8755	1.73088
ENSMUSG00000002326.7	42.6157	33.8728	47.3594	33.2091	45.1035	36.9097	37.0227	36.6113	38.6856	24.1338	44.2579	31.2119	42.7961	25.2171	45.5937	28.7047	40.3447	32.2649	49.7631	29.0021	44.0133	33.1168
ENSMUSG00000010376.16	194.47	180.489	219.576	192.026	189.543	151.292	211.802	243.478	241.391	218.889	227.881	170.016	289.026	207.821	249.726	195.535	297.837	217.73	222.391	186.206	244.209	191.407
ENSMUSG00000007591.16	0.742055	0.655993	0.615012	1.97451	1.99944	0	0.705384	2.48947	1.54191	1.38045	0	1.85593	1.12846	0	0.644758	0.635708	0	0.664228	1.30869	2.31595	1.91916	0.969205
ENSMUSG00000002320.16	60.6997	54.2024	57.5927	51.0829	64.1009	52.067	53.6688	62.9988	52.4154	57.9704	61.9893	44.2874	58.1715	52.3234	62.3089	49.1628	66.8625	47.9092	59.0275	72.6321	55.3564	36.7321
ENSMUSG00000043458.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118671.1	0	0	0	0	0	0	0	0	0	0	0	0	0.098859	0	0	0	0	0.058277	0.229335	8.9752	0	0.06109
ENSMUSG00000115232.2	0	5.07976	0	0	0	0	0	3.15729	2.3205	0.686517	0	0	0	5.04688	1.2132	0	2.10442	0	0	0	1.34127	1.84047
ENSMUSG00000002319.17	15.7164	3.73266	7.81307	6.36458	6.34933	13.2986	10.6038	2.94436	8.58766	5.94108	11.0712	5.91024	8.15123	6.5654	11.2599	6.70244	17.0788	7.48833	11.7254	13.6357	5.63112	6.00023
ENSMUSG00000002324.9	0	0	0	0	0.311943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.365933
ENSMUSG00000002325.16	129.399	96.4411	136.048	95.9799	142.857	117.708	132.478	90.6901	142.666	92.434	128.104	97.4158	125.719	66.3022	119.614	121.01	106.585	88.0213	114.308	87.4319	112.316	105.809
ENSMUSG00000047098.19	55.4945	65.5686	58.1843	57.3347	69.5258	84.5548	65.4868	58.8229	87.4259	71.0702	62.4347	49.4627	51.0523	52.7195	46.9007	50.2298	48.5185	48.932	50.4673	48.1243	47.8313	49.7659
ENSMUSG00000079197.11	177.465	159.296	202.399	153.048	250.952	240.844	167.327	164.019	216.409	206.166	173.604	153.448	204.579	218.956	265.513	207.923	169.834	164.737	190.755	185.587	167.385	216.498
ENSMUSG00000022217.15	8.96289	16.861	15.822	13.9584	9.91575	17.3965	4.2683	8.95986	17.597	11.2645	3.73622	2.80318	15.9576	10.2468	11.6956	17.3199	15.4339	11.0474	14.8515	9.21325	5.74876	8.44854
ENSMUSG00000022214.16	103.487	114.861	75.3305	115.522	115.487	119.165	112.95	117.387	113.91	121.787	97.193	109.792	73.0599	97.1062	93.8241	108.781	82.8397	120.975	105.022	126.317	117.257	89.1489
ENSMUSG00000040618.8	25.8491	40.7517	28.4383	37.1495	21.4387	36.1453	29.4298	36.6648	22.8078	31.5929	16.1127	16.3428	19.3402	23.3861	11.1336	43.8134	15.0276	26.8868	17.8923	32.9178	24.3457	28.3381
ENSMUSG00000040632.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19536	0	0	0	0
ENSMUSG00000045691.15	12.7398	11.7665	14.2032	14.7202	11.8351	16.532	10.6775	12.1985	9.49675	12.3468	5.41673	13.332	7.41402	11.9604	8.74005	14.6778	12.9891	10.0604	10.4232	16.0897	11.2332	13.3303
ENSMUSG00000022204.10	59.5669	75.3251	58.122	64.9483	65.9195	53.9399	55.91	78.2672	60.3064	72.4825	69.0515	73.5485	64.2555	61.1883	88.4483	74.9363	75.9029	61.4216	66.4936	61.4224	55.6774	69.4801
ENSMUSG00000061360.9	33.5385	26.3845	32.0969	34.0763	46.5628	25.7738	35.8259	30.6543	40.1196	28.8687	33.999	26.2073	44.1703	33.7607	30.9406	28.6904	38.7583	37.026	35.075	28.5317	35.9936	29.0263
ENSMUSG00000040752.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.116601	0	0	0.113156	0	0
ENSMUSG00000040770.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022199.13	2.44577	0.557444	3.13488	0.410162	0.865948	1.2181	3.56369	0	1.21987	0.349968	0	1.57759	0	0.505512	0	0.540031	0.721513	0.750187	0.934236	1.33159	3.23414	1.18533
ENSMUSG00000092232.2	0	1.69019	2.052	3.15732	0	0	0	0	1.55905	2.22946	0	0	4.06263	0	0	1.67087	0	0	2.72987	0	0	0
ENSMUSG00000057156.11	9.20711	4.91597	7.65175	14.9919	7.47373	9.69709	2.97103	6.47282	4.14157	8.09853	23.4663	11.7873	5.93816	4.01182	11.7623	10.1724	4.63969	3.90494	4.89896	9.24001	8.52233	11.1215
ENSMUSG00000112858.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022180.8	13.531	11.4031	15.0145	10.995	19.8297	10.2873	20.2928	6.43485	19.4075	11.7755	20.1324	13.1254	15.4587	6.31597	21.1958	10.1712	15.7954	10.6435	19.7054	13.3156	16.1393	9.08076
ENSMUSG00000052435.8	7.98386	0.64159	1.80446	0.694581	5.23802	0	2.06964	0	2.9917	1.21319	2.41676	0	4.96637	2.4033	5.67546	1.24344	3.1222	0	5.11965	0.609339	2.233	1.36466
ENSMUSG00000022185.20	180.614	237.557	171.738	214.324	178.151	221.563	171.41	218.856	175.399	189.25	268.182	250.667	142.62	179.709	194.89	226.661	203.795	223.729	175.494	224.256	206.212	244.489
ENSMUSG00000043991.6	16.5616	17.8674	16.614	19.8665	16.1619	18.6672	19.9744	20.3463	14.1585	17.0945	16.5965	19.1585	12.2356	14.0707	12.107	14.1313	11.0567	15.6457	11.7865	13.4698	13.3206	14.3539
ENSMUSG00000022193.8	150.23	140.06	138.416	132.419	159.492	120.73	122.546	129.333	132.504	138.722	105.521	158.368	191.066	144.629	189.022	114.116	177.783	118.202	146.322	141.693	134.238	142.145
ENSMUSG00000022179.6	15.4214	3.89294	4.68774	11.9162	8.55918	5.75995	10.6695	6.27701	17.6058	3.93921	5.23672	13.2554	10.5417	4.15378	4.10048	5.65182	5.68756	18.6088	4.98819	5.0022	5.48845	4.43025
ENSMUSG00000022178.12	1.4722	1.09673	0.590289	0.913579	0.781803	1.83704	0.238316	0.324819	0.805991	0.611448	2.0311	1.22314	0.747624	1.20646	1.06194	1.73007	1.20645	1.66729	1.29077	1.2596	0.563115	1.01281
ENSMUSG00000022177.10	17.653	19.2165	13.7004	33.3612	10.6007	23.5507	9.42985	22.7383	16.6033	19.8031	9.17815	37.1251	7.96049	24.9415	17.8605	31.6719	10.438	25.3384	12.1478	22.1869	13.5734	17.6119
ENSMUSG00000023110.13	17.1976	19.0416	12.139	16.4205	12.4829	16.5356	16.8271	14.6986	21.7358	17.6188	16.6191	7.03003	12.3217	16.4054	25.1711	14.4928	14.5044	23.4543	13.449	20.1043	11.8469	18.2583
ENSMUSG00000019320.15	2.28044	3.35541	2.82876	2.90609	1.21547	2.92782	3.24556	3.53486	1.25026	2.21864	0.631919	5.70143	0.576718	2.82078	0.329857	2.59859	2.28744	1.35895	1.33778	1.58923	0.389531	1.42587
ENSMUSG00000022439.10	34.4051	62.4373	26.0086	54.2519	41.4216	64.67	25.9243	68.3369	43.0914	85.5044	29.7374	64.3083	59.4809	47.1668	82.6511	58.3338	41.7398	69.8268	37.2086	68.7925	31.3496	74.0772
ENSMUSG00000022176.12	0	0	0	0.437331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000000957.12	2.65336	2.19635	3.35883	2.86529	2.14754	3.97527	1.7863	5.30995	3.14504	2.81236	1.70963	3.83199	14.641	146.668	8.81281	69.302	4.59337	5.89549	3.60311	4.98582	2.09347	4.62709
ENSMUSG00000010406.13	212.588	206.089	239.136	117.996	257.262	154.874	324.276	144.71	260.255	201.789	224.885	182.412	416.033	449.182	260.433	308.531	250.31	275.957	347.823	257.535	194.858	230.605
ENSMUSG00000000959.8	87.0616	42.2302	56.6138	43.5201	64.2912	44.4711	66.3926	48.5741	62.0365	52.6548	55.8122	59.3427	69.0854	41.6456	45.5768	43.738	58.5859	54.8579	61.1194	43.6225	55.8649	47.2837
ENSMUSG00000040997.15	28.9345	24.59	32.0704	25.6105	36.4804	30.8887	30.2975	26.701	36.9299	25.9933	32.2409	22.9205	30.0153	27.4946	19.3116	22.8988	37.4354	30.2551	35.4273	26.5311	35.4142	20.831
ENSMUSG00000022174.9	155.498	167.847	138.47	171.997	137.432	146.733	172.472	149.472	171.743	168.532	138.341	160.594	180.049	179.805	212.592	108.612	159.257	143.744	180.576	163.516	132.054	140.551
ENSMUSG00000076928.6	7.04849	0	0	0	0.809376	0	1.91695	0	0	0	0	0	0.76686	0	2.59544	0	0.866767	0	0.889278	0.848037	0	0
ENSMUSG00000076926.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093895.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076924.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076921.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076917.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076914.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000036196.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.693383	0.324823	0	0	0	0.207846	0	0
ENSMUSG00000076913.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076910.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076909.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076907.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076906.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076904.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076903.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076902.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076901.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096666.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095135.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076900.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076899.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076898.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000044359.2	0.556425	0.168487	0.919191	0.177143	0.740202	0.35646	0.351609	0.984887	0	0.620324	0.924416	0.463621	0	0.460061	0.482606	0	0	0.49703	0.163024	0.464307	0.757	0.868626
ENSMUSG00000076894.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000062037.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.143673
ENSMUSG00000076891.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076890.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076889.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076888.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076887.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076884.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076883.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076879.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076878.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000021965.4	0.752242	0.664092	0	1.43719	0	0.362155	0.35686	0	0	0	0	0	0.285353	0	0.326421	1.00135	0.648733	0.672402	0.33096	0.314525	0	0.7055
ENSMUSG00000076877.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076873.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104876.2	0.213844	0	0	0	0	0	0	0	0	0	0	0	0	0	0.185491	0.182557	0	0	0.18799	0	0.219099	0
ENSMUSG00000076871.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076870.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096749.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076867.3	5.31864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000025558.20	0.110135	0.221649	0.181855	0.359944	0.200481	0	0.313056	0.308198	0.452005	0.193334	0.208703	0.686212	0.083422	0.226095	0.217923	0.107206	0	0.224414	0.387045	5.03745	0.128719	0.824841
ENSMUSG00000106289.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076865.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076864.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076863.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076862.6	2.64167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076861.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096397.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076858.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094212.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000041130.11	42.676	54.0609	43.4056	39.2726	37.3167	44.9442	52.8504	42.4438	43.353	43.3094	41.2201	50.604	34.8285	40.0508	32.8763	42.1735	39.401	37.6799	38.6673	35.1265	37.054	40.2905
ENSMUSG00000094562.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.90013	0	0	0	0	0	0	0
ENSMUSG00000096678.4	3.17937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076848.4	3.53098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095711.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095958.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000039458.16	17.3112	20.7863	22.6587	19.8616	21.1287	22.4233	24.0549	21.4055	21.2042	24.2146	22.21	24.8613	16.5326	25.6958	22.0943	20.2009	20.491	30.5753	20.0255	23.169	18.9682	27.1887
ENSMUSG00000096656.7	0	0	0	0	2.31022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000023169.16	70.1949	76.2403	58.7698	76.7764	62.5173	76.9131	76.9161	83.6597	69.4392	81.09	66.8224	75.873	53.5388	64.0349	60.3786	55.8685	76.4648	79.3409	59.7587	66.9011	65.3511	75.2046
ENSMUSG00000093966.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094966.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096825.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106620.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096551.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096900.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076831.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094766.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022146.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096908.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022594.15	3.07698	1.44783	4.74474	0.979656	4.42145	2.16876	3.69466	1.08936	4.71768	1.36697	3.74904	0	1.8656	0.675321	0.889645	0.700437	2.292	1.83238	3.42612	3.08177	2.7322	2.30595
ENSMUSG00000094220.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096417.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
